name,latitude,longitude
Casareccio,50.6933821,4.2051087
De Lekkerste Pizza,50.8381297,4.1959113
L'Appuntamento Delivery,50.764222,4.120718
Tacos 'N Burger,50.7331885,4.2366551
Boston Pizza,50.8373908,4.1949114
La Grillade Chez Nikos,50.83062,4.338901
Topkapi-Pitta Grillhouse,51.132175,2.6723878
SD LaVigna,51.132214,2.672242
Resto Snack Alanya,51.116352,2.681679
Kebab House,51.1021044,2.5882683
Domino's Pizza,51.1198312,2.6317102
Five Slice Pizza,51.104751,2.6481807
Five Slice Pizza,51.0695415,2.6622931
Kaai Pizzeria,51.1336097,2.7538643
Chitir Chicken,50.8348728,4.0199846
HKebab Pizza,50.8055699,4.1549889
Juicy,50.8343499,4.0232311
Samis Lounge Restaurant,50.7717163,3.882359
Josephine,50.83523,4.023341
Pizza Hut Delivery,50.828367,4.025469
Pizzeria La Stella,50.9364702,4.0422747
My Tacos,50.8349367,4.0237024
Grill Bar - The Shake,50.88357,4.081533
Vespa Pasta en Pizza Bar,50.8344,4.0217743
Taverne Monaco,50.8206692,3.885152
Hoshi Sushi,50.806496,4.1553583
Perle d'Asie,50.884325,4.317812
Deluxe burger,50.9379374,4.031465
Boston Pizza Liedekerke,50.8711428,4.0819251
Pitza Service,50.9333735,4.0456189
Mamma Italia,50.8349472,4.023879
S~Cape,50.9101505,4.0513981
Pizza Pazzia Totò Dilbeek,50.836023,4.2609445
Sabina Pizza & Dinner,50.8383946,4.0129956
La Romantica,50.8426043,4.0763213
Be Sushi Pokebowl,50.9381635,4.0343693
Golden Slice Pizza Haaltert,50.8723933,4.0179929
Oké Poké Bowl,50.9249693,3.9534668
Pizza Talia Original,50.8366612,4.0081683
Toronto Pizza & Burger,50.7709132,3.8756524
Pasta Burger Family,50.8578716,4.3286408
Frituur Snax,50.8057189,3.8725868
Pitta Dorp,50.870853,4.0181446
Nino Grill,50.8364771,4.0263442
The Salad Spot,50.7622801,3.8628516
Titi's,50.704662,4.066897
